region,type,e,n,var,p50,p250,p500,p750,p950
0,6,1197,2530266,4,14873,48199,79189,89860,97087
0,6,1197,2530266,5,7.77555086485162,12.819819045117669,13.272536277770996,13.415413856506344,14.171437221808269
0,6,1197,2530266,6,74.65423109609043,78.4944076538086,80.09059143066406,81.04399871826173,83.16049933106243
0,6,1196,2530217,8,0.0393770159345484,0.0417873177787733,0.0465835587671382,0.1530186899068916,0.4091356240678224
0,6,1196,2530217,9,0.0267362440873404,0.0587655141844327,0.0602298371456753,0.1241079261947505,0.2459896824484303
0,6,1196,2530217,7,0.0768068731132756,0.4100418097433231,0.7563136258283284,0.8435642070943561,0.8477336654791827
0,4,4222,44519441,2,3,15,30.5,48.2,68.7
0,4,4221,44519436,1,0.4770694541075305,0.486105535701703,0.4902424462129303,0.5065121293543364,0.5264575813475373
0,4,4221,44519436,3,0.13151327762543,0.1763397093864876,0.2446720224974835,0.2919097646076556,0.4303549438117419
0,4,4165,44189074,4,1713,6377,10073,20520,46536
0,4,4192,44499081,5,4.818723433223599,6.83900022506714,7.633325493852162,8.591287612915039,13.271106719970708
0,4,4204,44502759,6,62.83555089302722,70.29949951171874,73.61317340694661,77.59497934076337,84.6020965576172
0,4,4200,44510670,8,0.0890729905183381,0.2425882142304183,0.5189097532358596,0.6224323234447854,0.752530964714081
0,4,4200,44510670,9,0.0075822804724745,0.0313835622664871,0.0447437350867519,0.1435047462661464,0.3275743452618337
0,4,4200,44510670,7,0.0250001351250727,0.0657132261323891,0.1347877621420623,0.2101891975885198,0.4022487582115865
0,1,10395,204570840,2,1.6,8.8,19.6,34.4,59.5
0,1,10395,204570840,1,0.4736613196965972,0.4781528413926153,0.4945499744593358,0.513853384768206,0.5332878833329227
0,1,10395,204570840,3,0.3131312857757748,0.3131312857757748,0.4031045551518581,0.4473742455999937,0.4740434471858254
0,1,10393,204570707,4,983,1552,7001,8019,8019
0,1,10393,204570707,5,2.2260000705718994,4.310178353856465,6.526999950408936,10.860358026047882,10.860358026047882
0,1,10395,204570840,6,56.77057474617247,63.06070491275024,67.56868743896484,75.26679177538931,75.26679177538931
0,1,10395,204570840,8,0.0400506190602984,0.0400506190602984,0.1417973366542662,0.3266445752780686,0.5345256447949615
0,1,10395,204570840,9,0.021828398680102,0.021828398680102,0.125955158442359,0.221763003861964,0.8150914533677958
0,1,10395,204570840,7,0.0112261405649408,0.0554226125962632,0.4794107476533791,0.8750244257782651,0.8750244257782651
0,5,440,8459083,2,2.7,12.9,26.8,44.5,66.4
0,5,440,8459083,1,0.4706328789573884,0.4917548055027918,0.4993140200800172,0.4994555128267387,0.5171416899321885
0,5,440,8459083,3,0.1957109754084583,0.2381072050304173,0.2850683930928099,0.3405084185606689,0.3922329428841745
0,5,437,8449820,4,1799,3939,9769,24525,24525
0,5,439,8449888,5,2.136049985885621,5.144848711414586,7.9470887184143075,8.391136169433596,9.283103942871094
0,5,440,8459083,6,61.37839508056642,69.08055839669473,72.03387266549792,75.78440093994142,77.46067754095054
0,5,440,8459083,8,0.147709696501531,0.2770503989210364,0.3044358132672817,0.4253802859815379,0.6367901392275641
0,5,440,8459083,9,0.022499284657556,0.08532811107721,0.1953198440720797,0.2398836314676323,0.4020165823656149
0,5,440,8459083,7,0.0184963969565351,0.0562804129906867,0.0576905157586538,0.1789028963884471,0.334398140119532
0,7,392,1950789,2,1.4,7.9,18,32.7,58.1
0,7,392,1950789,1,0.4481964701895233,0.4706352649737618,0.4945725408154019,0.49587604258628,0.5058706926375199
0,7,392,1950789,3,0.392227389822279,0.4137520680136372,0.4423040417452164,0.4637810148127489,0.4641121543743727
0,7,392,1950789,4,983,1083,2379,2503,10484
0,7,392,1950789,5,1.8282614042469028,1.9031352996826167,2.576155744714011,3.776843677571701,7.509613990783691
0,7,392,1950789,6,52.38926315307617,55.50438470446165,62.46599960327146,63.24151691030201,72.0217093171199
0,7,392,1950789,8,0.0155848367949878,0.0436083489831336,0.0518947518863,0.2472397082146597,0.4161487166784288
0,7,392,1950789,9,0.0945715416465095,0.2672393823680652,0.4045484334284039,0.7557132046949964,0.8237763792440183
0,7,392,1950789,7,0.0015800512283988,0.0033485775835476,0.0079377975371388,0.1074609166327864,0.1686398117990165
0,9,114,147399,2,2.1,11,24.200000000000003,40.8,65.3
0,9,114,147399,1,0.43846985440929,0.470634255529443,0.4836955732082018,0.498760063565717,0.5045325696772835
0,9,114,147399,3,0.1842815104105798,0.2546627823539801,0.3527582286005058,0.3911042529205804,0.4617838819657232
0,9,114,147399,4,1610,2714,5861,13555,49057
0,9,114,147399,5,2.136043986643376,3.325078010559081,3.732377263419937,7.593201050728911,13.353412628173825
0,9,114,147399,6,61.378417378444375,62.40296754343589,71.86209396019244,73.76359558105467,78.74375280804847
0,9,114,147399,8,0.0982269246291685,0.1680051423304306,0.2589920722601267,0.3510649983068053,0.6450047868851749
0,9,114,147399,9,0.0063178071637328,0.0702672578492785,0.2021396036859682,0.294563121743693,0.447207118471526
0,9,114,147399,7,0.0093447649940876,0.0659351285886274,0.076626872239034,0.1424644759063923,0.2940918791168039
8,0,7083,85184830,2,1.4,7.5,17,31.9,58.6
8,0,7083,85184830,1,0.473461691080979,0.5043242930910484,0.5158346526930219,0.5234043846895216,0.533288917502088
8,0,7083,85184830,3,0.3969552156694146,0.4381772142884262,0.4613239247183883,0.4688838435352819,0.4769905010495565
8,0,7083,85184830,4,836,1008,1420,2173,4907
8,0,7083,85184830,5,1.6239999532699587,3.2409999370574947,5.895319829131922,6.5472978397271575,6.770105595257392
8,0,7083,85184830,6,52.445909029861276,56.77057474617247,61.95281261645199,64.37361910014506,68.43789419394835
8,0,7076,85182633,8,0.0332797510579405,0.1328833795404989,0.3011306649327562,0.4194978320914368,0.5916179770540774
8,0,7076,85182633,9,0.0699560140588894,0.1946478952110198,0.2127938695867771,0.3216053973170165,0.8159842113919713
8,0,7076,85182633,7,0.0020718194721746,0.0112261405649408,0.02615908108434,0.1867448240711592,0.2236216793018849
8,2,2707,27242500,2,1.4,7.6,17.3,32.4,58.400000000000006
8,2,2707,27242500,1,0.4545023271627567,0.4949420083061386,0.4966805918900467,0.5104914028286028,0.5290249649640713
8,2,2707,27242500,3,0.3692185975640223,0.4282807564472565,0.4613236895004013,0.4640136029737913,0.4837471440761308
8,2,2707,27242500,4,755,1089,1537,2993,5281
8,2,2707,27242500,5,1.8282479149646715,2.814560203584454,3.9364743232727055,5.914000034332275,8.372185950501498
8,2,2707,27242500,6,51.292999267578125,56.799168056520045,61.77947159604576,63.62826369842572,72.02170931711997
8,2,2700,27240303,8,0.0156009459406298,0.0430316211405134,0.1006031898298596,0.4129399446977246,0.7194618921919277
8,2,2700,27240303,9,0.0529453379636012,0.20806443386562,0.3020802537909268,0.7674610969090334,0.8384155366975082
8,2,2700,27240303,7,0.0015800512283988,0.0068360900533203,0.022043711189255,0.0536854961204762,0.2236216793018849
8,3,1605,22215087,2,1.4,7.6,17.3,32.5,58.5
8,3,1605,22215087,1,0.4545023271627567,0.4945725408154019,0.4959154083415124,0.5100932083147091,0.5290249649640713
8,3,1605,22215087,3,0.3574301247986309,0.4282807564472565,0.4615719612496917,0.4640129544405587,0.4845973385022178
8,3,1605,22215087,4,755,1076,1566,3634,5550
8,3,1605,22215087,5,1.550334606235645,2.510107128564848,3.9364743232727046,5.914000034332275,9.129273807931154
8,3,1605,22215087,6,50.96961212158203,56.77057474617247,61.37929153442384,64.0564196779522,72.02170931711997
8,3,1605,22215087,8,0.0156009459406298,0.0429478575884791,0.0855004704411965,0.4021144184386874,0.7299149647800981
8,3,1605,22215087,9,0.0356622024340241,0.20806443386562,0.3216053973170165,0.7674814040184668,0.949054891394707
8,3,1605,22215087,7,0.0015020223788247,0.006220343293427,0.022043711189255,0.0520043413582307,0.2342539948459995
8,8,104,65860,2,1.4,7.800000000000001,17.3,32.6,57.900000000000006
8,8,104,65860,1,0.4938074265492058,0.497981840364664,0.502593399233879,0.5127563725454167,0.533288917502088
8,8,104,65860,3,0.3785603103779258,0.4233340282803129,0.4592493308970227,0.4615021959776766,0.4700672403301819
8,8,104,65860,4,875,2113,2540,4332,4402
8,8,104,65860,5,3.164842740475242,5.249035091163831,6.2519307859505044,6.547353535820346,6.815000057220458
8,8,104,65860,6,61.37900161743164,63.90689849853515,64.36548614501952,64.4116369896582,66.38506134349781
8,8,103,65798,8,0.0568600845278542,0.4021144184386874,0.5206298854495486,0.6451428391025372,0.6641519082166708
8,8,103,65798,9,0.0756143435638244,0.0965369534048738,0.1844529534391835,0.221763003861964,0.421879014170195
8,8,103,65798,7,0,0.0111777673005065,0.0198455390408566,0.1117013099950325,0.1867448240711592
8,6,18,8305,2,1.3,7.5,18.1,33.4,59.7
8,6,18,8305,1,0.4948070551024021,0.4958760425862801,0.4958760425862801,0.5072009173489437,0.5269336474885827
8,6,18,8305,3,0.2437981390073868,0.4369051624620939,0.463682594677172,0.463682594677172,0.463682594677172
8,6,18,8305,4,773,1029,1029,1396,22686
8,6,18,8305,5,2.576155744714012,2.576155744714012,2.576155744714012,4.37679160114572,12.730853589710902
8,6,18,8305,6,50.53099822998046,56.19346958382123,56.19346958382123,63.42777122825158,65.37356705327727
8,6,17,8256,8,0.043569723341873,0.043569723341873,0.043569723341873,0.1336731416579432,0.4129399446977246
8,6,17,8256,9,0.0948263420680296,0.4482458395970076,0.7557059725114814,0.7557059725114814,0.7557059725114814
8,6,17,8256,7,0.0031862846801829,0.0031862846801829,0.0031862846801829,0.0418289898768142,0.5680679495010295
8,4,702,3039399,2,1.4,7.9,17.5,31.8,57.6
8,4,702,3039399,1,0.49819093534853,0.5065121293543364,0.5072009173489437,0.5098806817820905,0.5196701657435088
8,4,702,3039399,3,0.3924837892991712,0.4303549438117419,0.4352016187474723,0.453383405071542,0.4721365476888911
8,4,702,3039399,4,946,1439,1658,1713,3512
8,4,702,3039399,5,2.4378854234798206,3.623040078064269,4.417336547104213,4.8187234332236,6.83900022506714
8,4,702,3039399,6,55.68603991710034,61.49366149373533,62.73539733886718,62.83555089302723,66.9555972229426
8,4,697,3037313,8,0.0219075743584588,0.0890729905183381,0.1939379670824581,0.5745528073676747,0.6673676902010176
8,4,697,3037313,9,0.0969712427593452,0.2344289134384108,0.2984095503062607,0.5009028417842639,0.6511575170656918
8,4,697,3037313,7,0.0045316872047937,0.0158863101705864,0.0324265608230805,0.0564821263098761,0.1151350209438949
8,1,4376,57942330,2,1.4,7.5,16.8,31.700000000000003,58.7
8,1,4376,57942330,1,0.4939530865297336,0.5104914940643105,0.5158346526930219,0.5332868961298962,0.533288917502088
8,1,4376,57942330,3,0.4021634613547546,0.4381778581156933,0.4613239247183883,0.4716174011179097,0.4740434471858254
8,1,4376,57942330,4,884,983,1420,1552,2731
8,1,4376,57942330,5,1.550334606235647,3.429344509591908,6.547193867268323,6.547353535820346,6.770105595257392
8,1,4376,57942330,6,53.45989016708916,56.77057474617247,62.08262252807617,64.37361910014506,65.8133968334967
8,1,4376,57942330,8,0.0436083489831336,0.2046167490202975,0.3943569211736606,0.4194978320914368,0.5345256447949615
8,1,4376,57942330,9,0.0699721964294568,0.1946478952110198,0.2104943131001462,0.2267424479038832,0.5827272508474486
8,1,4376,57942330,7,0.0070029376118846,0.0112261405649408,0.0509200755983591,0.1902979725874631,0.218360666147167
8,5,4,13875,2,1.8,8.8,17.6,33.800000000000004,58.6
8,5,4,13875,1,0.5127560500448591,0.5127560500448591,0.5127560500448591,0.5127560500448591,0.5127560500448591
8,5,4,13875,3,0.4233329237049766,0.4233329237049766,0.4233329237049766,0.4233329237049766,0.4233329237049766
8,5,4,13875,4,2507,2507,2507,2507,2507
8,5,4,13875,5,4.176581627781044,4.176581627781044,4.176581627781044,4.176581627781044,4.176581627781044
8,5,4,13875,6,66.38506134349781,66.38506134349781,66.38506134349781,66.38506134349781,66.38506134349781
8,5,4,13875,8,0.6451428391025372,0.6451428391025372,0.6451428391025372,0.6451428391025372,0.6451428391025372
8,5,4,13875,9,0.0874221736817112,0.0874221736817112,0.0874221736817112,0.0874221736817112,0.0874221736817112
8,5,4,13875,7,0.0779099063335244,0.0779099063335244,0.0779099063335244,0.0779099063335244,0.0779099063335244
8,7,246,1201981,2,1.3,7.4,17,31.6,57.6
8,7,246,1201981,1,0.4544990910222413,0.4945737082280397,0.49587604258628,0.49587604258628,0.5072008857146455
8,7,246,1201981,3,0.4137520680136372,0.4502294538686379,0.4636825946771719,0.4638184531345423,0.4641125482811197
8,7,246,1201981,4,983,1034,1099,2179,2613
8,7,246,1201981,5,1.8282614042469028,1.9668065885864563,2.576155744714011,3.980660332438628,4.670000076293946
8,7,246,1201981,6,50.95949554443359,55.50438470446164,56.40262124811199,63.24151691030201,72.0217093171199
8,7,246,1201981,8,0.0155848367949878,0.0332444159833788,0.0436083489831336,0.0518947518863,0.4148188535851161
8,7,246,1201981,9,0.0947686280214003,0.267310169676324,0.7557132046949964,0.8159842113919713,0.8237763792440183
8,7,246,1201981,7,0.0015800512283988,0.0032671570728526,0.0073471034637637,0.0200541247382264,0.0978991673454096
4,0,3337,5545183,2,3,14.8,29.6,47.400000000000006,68.2
4,0,3337,5545183,1,0.4810049052254602,0.4959162325439678,0.5026610634543225,0.5104441995974118,0.5277378758658062
4,0,3337,5545183,3,0.1560759108914211,0.188678036839387,0.2541718223990185,0.2947859501630568,0.3748785230081326
4,0,3334,5544369,4,2442,6462,11672,17914,21201
4,0,3334,5544369,5,3.732377263419938,7.077140398290986,7.955791764902738,9.305338821584575,12.53273391723633
4,0,3334,5544369,6,65.90137529030491,70.9303970336914,72.7650601656743,74.49103180891258,77.56729888916017
4,0,3333,5542438,8,9.677231693501e-4,0.0499024750779271,0.1605888400451964,0.3385562318603058,0.4969838991202198
4,0,3333,5542438,9,0.0650385960568208,0.0995158119798332,0.249838174593285,0.3207375235898689,0.5463489304150293
4,0,3333,5542438,7,0.0140919309447001,0.071283580953814707,0.1818872683483534,0.303490121032714,0.6546159113200871
4,2,2766,4951648,2,3,14.9,30,47.8,68.5
4,2,2766,4951648,1,0.4810049052254602,0.4953354388462607,0.5013660503661057,0.5098499725685284,0.5277378758658062
4,2,2766,4951648,3,0.1560759108914211,0.1845543976650734,0.2537898435578637,0.2947859669931973,0.374878523008133
4,2,2763,4950834,4,2614,7002,11672,18057,21595
4,2,2763,4950834,5,3.732377263419938,7.059628761751415,7.95579242033558,10.24822177881284,12.53273391723633
4,2,2763,4950834,6,65.90137529030491,71.55445194197026,72.82594894633056,74.7166976928711,77.56729888916017
4,2,2762,4948903,8,9.363535864576e-4,0.0499024750779271,0.141818856102399,0.3385562318603058,0.526103793060343
4,2,2762,4948903,9,0.0702424766197323,0.1017449767256626,0.2531356677071005,0.3160067448549712,0.5169663508499077
4,2,2762,4948903,7,0.0132266495646504,0.063121948297323,0.1800627345510757,0.2957496263129346,0.677971849646745
4,3,1268,2006553,2,2.7,13.9,28.200000000000003,45.1,67.2
4,3,1268,2006553,1,0.4810049052254602,0.4959162377594277,0.5026610634543225,0.5098499725685284,0.5312963899536713
4,3,1268,2006553,3,0.1773513703555945,0.2071509878240991,0.2737979170984885,0.2947859501630568,0.374878523008133
4,3,1267,2005993,4,5861,10673,11962,18687,21201
4,3,1267,2005993,5,3.732377263419938,7.174888078314275,7.955792094476017,9.060805609753324,11.212234412600482
4,3,1267,2005993,6,69.29884509852108,71.80653742869463,72.7650601656743,74.49103180891258,76.65223544731356
4,3,1268,2006553,8,6.498030480673e-4,0.0226421296171715,0.074768420956009607,0.1680120354313382,0.3385512771726206
4,3,1268,2006553,9,0.0702672578492785,0.0995158119798332,0.2380539767783875,0.3476579301234635,0.5860010689121599
4,3,1268,2006553,7,0.0195322787367422,0.1102850353408046,0.2609045226462733,0.4765161014313167,0.6208656853403192
4,8,276,70320,2,2.4000000000000004,12.2,25.5,42.2,65.5
4,8,276,70320,1,0.4741143703350506,0.48100490522546,0.5008386061430369,0.517701943442134,0.52249734266893
4,8,276,70320,3,0.1899209156557306,0.2465022328330656,0.3066413761376074,0.3748785230081326,0.374878523008133
4,8,275,70316,4,5567,5567,9796,13961,20488
4,8,275,70316,5,3.7323772634199295,3.732377263419938,6.276004991636289,8.216331705835454,9.060805609753324
4,8,275,70316,6,69.29884509852111,70.64336468408167,71.86209396019244,73.33183461555548,74.87191772313963
4,8,276,70320,8,0.0374638506744037,0.1070779089917504,0.1680051423304306,0.1680120354313382,0.2897581477195319
4,8,276,70320,9,0.0437652677142225,0.0702424766197323,0.183287533124394,0.3983132027785818,0.5055330135153543
4,8,276,70320,7,0.0291963148713263,0.0730732469445911,0.076626872239034,0.2563132826496971,0.3874795715856707
4,6,152,58078,2,3.6,17.7,33.800000000000004,52.3,71
4,6,152,58078,1,0.5036287329312736,0.5059721012971857,0.5088843330152353,0.5088843330152353,0.5188496700625188
4,6,152,58078,3,0.1855500561163223,0.188678036839387,0.188678036839387,0.206798491810574,0.2712221125894379
4,6,152,58078,4,13500,23382,28834,28834,29511
4,6,152,58078,5,7.967431067521631,10.120012867717447,11.399231943584452,11.399231943584452,11.399231943760316
4,6,152,58078,6,70.444455488109,77.50849914550781,79.22937602768283,79.22937602768283,79.22937602923103
4,6,152,58078,8,0.052087989413391,0.079793726283968,0.079793726283968,0.2155491797667389,0.268783619255417
4,6,152,58078,9,0.0760937266123509,0.1647430417224387,0.2459896824484303,0.2459896824484303,0.3208143551539991
4,6,152,58078,7,0.0841216622855311,0.134540939458629,0.2759586420387608,0.2759586420387608,0.6030001365513982
4,4,913,2435762,2,3.3000000000000003,16.5,32.5,50.400000000000006,69.60000000000001
4,4,913,2435762,1,0.4810049052254602,0.4959162325439678,0.5037251370179373,0.5107011038548562,0.5277378758658062
4,4,913,2435762,3,0.1486216273208362,0.1708679416306689,0.1893562681234314,0.2737979170984885,0.3311823252458203
4,4,913,2435762,4,4668,6462,10916,18472,21595
4,4,913,2435762,5,5.787411663831859,7.174888016030377,8.58325786412806,12.03968591256282,12.956833224962088
4,4,913,2435762,6,69.29884509852111,71.662465518419907,73.39759826660156,77.56729888916014,77.56729888916017
4,4,909,2433017,8,0.0089304619484622,0.0679238725229625,0.2151278071024543,0.4008706507257977,0.4730650405999704
4,4,909,2433017,9,0.0702918422829537,0.2128780519271984,0.2807116861014519,0.3207375235898689,0.4928839767827506
4,4,909,2433017,7,0.0132266495646504,0.0473564696003932,0.1479024202895851,0.286972384959566,0.7226109078925828
4,1,571,593535,2,2.9000000000000004,14.2,27.1,43.2,65.7
4,1,571,593535,1,0.4981851025774997,0.5051515172745625,0.5096468477204984,0.5104964435894462,0.521144083060157
4,1,571,593535,3,0.2089530985857408,0.2410088136994527,0.2695861540894053,0.2695861590862168,0.3152233348322294
4,1,571,593535,4,2327,4263,10039,17559,18993
4,1,571,593535,5,4.421000003814697,7.077140398290989,7.134779431285389,8.904252362476107,9.05197079407025
4,1,571,593535,6,61.12361169084732,61.1236116939185,70.56931939133784,73.23518750311679,74.96735729523238
4,1,571,593535,8,0.0449704052624164,0.1471533271908706,0.2131339914080792,0.2656405667118231,0.427918744956732
4,1,571,593535,9,0.0650329574949299,0.0650385960568208,0.1855737848407022,0.3290968848421108,0.61161773843956
4,1,571,593535,7,0.0235131501180331,0.1086991968233252,0.3330937982790342,0.4970992042006859,0.4971235554052185
4,5,51,273769,2,2.5,12.2,24.200000000000003,43.2,65.7
4,5,51,273769,1,0.4841994808869976,0.4841994808869976,0.4841994808869976,0.4841994808869976,0.5148586242638342
4,5,51,273769,3,0.2723299721560441,0.3075003767095328,0.3075003767095328,0.3075003767095328,0.3349449201855877
4,5,51,273769,4,2442,2442,2442,2442,11628
4,5,51,273769,5,4.619755889054451,4.619755889054451,4.619755889054451,4.619755889054451,8.748795382085316
4,5,51,273769,6,65.90137529030491,65.90137529030491,65.90137529030491,65.90137529030491,73.65283579826635
4,5,51,273769,8,0.0895399660511607,0.56705975388593,0.56705975388593,0.56705975388593,0.56705975388593
4,5,51,273769,9,0.0109163277445545,0.0747790522806275,0.0747790522806275,0.0747790522806275,0.2482766091346542
4,5,51,273769,7,0.0302356826703299,0.0447009930555771,0.0447009930555771,0.0447009930555771,0.1012679143969462
4,7,33,8188,2,3.2,15.5,30.200000000000003,47.5,68.8
4,7,33,8188,1,0.4981851025774995,0.5130730641698164,0.5130730641698164,0.5130730641698164,0.5130730641698164
4,7,33,8188,3,0.2312841018280214,0.2312841018280214,0.2312841018280214,0.2312841018280214,0.2589499665594827
4,7,33,8188,4,12348,12414,12414,12414,15138
4,7,33,8188,5,6.374725799051211,6.374725799051211,6.374725799051211,6.374725799051212,8.689147127046576
4,7,33,8188,6,69.57350631215759,72.04734898883989,72.04734898883989,72.04734898883989,73.30708957669299
4,7,33,8188,8,0.0596898719280375,0.0596898719280375,0.0596898719280375,0.0596898719280375,0.1450946230142195
4,7,33,8188,9,0.0832318363065666,0.0832318363065666,0.0832318363065666,0.1017858395467575,0.5231483002980305
4,7,33,8188,7,0.1572925876850038,0.213115112410346,0.213115112410346,0.213115112410346,0.2563132826496971
4,9,37,48690,2,1.9,10.1,21.6,36.8,61.5
4,9,37,48690,1,0.48100490522546,0.48100490522546,0.4810049052254602,0.498760063565717,0.5052373250875823
4,9,37,48690,3,0.2680304589240744,0.3527582286005058,0.3748785230081326,0.3748785230081329,0.374878523008133
4,9,37,48690,4,5567,5567,6028,13188,18863
4,9,37,48690,5,3.7323772634199295,3.7323772634199295,3.732377263419938,6.062190991856146,8.01288318634033
4,9,37,48690,6,69.29884509852108,69.29884509852111,71.86209396019244,72.60945884055496,73.19517330671225
4,9,37,48690,8,0.1605888400451964,0.1605888400451964,0.1680051423304306,0.1680120354313382,0.2959458734649762
4,9,37,48690,9,0.0695132051917929,0.0702424766197323,0.0712376363091954,0.2579076318365724,0.3407136183167945
4,9,37,48690,7,0.0433919253191414,0.0730732469445911,0.0748436363946888,0.1019900599826973,0.1133453745911732
1,0,2551,43606030,2,2.5,12.9,26.5,42.8,64.60000000000001
1,0,2551,43606030,1,0.4512684620071324,0.4831990809377161,0.4891492967223595,0.4902424462129298,0.5194653802866658
1,0,2551,43606030,3,0.1949852000397204,0.2408532955415302,0.2685325585726157,0.3443111282579791,0.4056765974551206
1,0,2551,43606030,4,2407,4862,5916,7834,14285
1,0,2551,43606030,5,2.136049985885621,4.4370821238797,6.229870456661589,7.633325493852418,9.629308207883444
1,0,2551,43606030,6,62.059097290039055,66.21686378981357,70.24604511623517,72.76587076423664,78.0422667116389
1,0,2551,43606030,8,0.1822448828443751,0.5260709114868553,0.5984531972572037,0.6224323234447854,0.6914942150430783
1,0,2551,43606030,9,0.0022748809712122,0.0208078210689782,0.0313257890133828,0.0387000652518626,0.4020165823656149
1,0,2551,43606030,7,0.019445472989724,0.0657132261323891,0.1390406165098896,0.2105248408633052,0.38922362100563
1,2,2075,40897143,2,2.6,13.2,27.1,43.3,64.9
1,2,2075,40897143,1,0.4740706090525881,0.4835692337213098,0.4891778243353247,0.4902424462129298,0.5194653802866658
1,2,2075,40897143,3,0.1949852000397204,0.2322995118019387,0.2685325585726157,0.3437394068628467,0.3518838586576735
1,2,2075,40897143,4,4434,4862,6299,7834,14285
1,2,2075,40897143,5,3.3572338533338875,4.762635001374759,6.375316678647564,7.633325493852418,9.629308207883444
1,2,2075,40897143,6,65.3582918039648,66.30230156020376,70.25969507867916,73.26822016318826,78.0422667116389
1,2,2075,40897143,8,0.1865558299198573,0.5260709114868553,0.6010851974035247,0.6245654717783227,0.6914942150430783
1,2,2075,40897143,9,0.0022748809712122,0.0208078210689782,0.0313257890133828,0.0374990316028795,0.1510383653027734
1,2,2075,40897143,7,0.0304352500578911,0.068818802589877,0.1390406165098896,0.2274883265381293,0.38922362100563
1,3,1221,22142595,2,2.4000000000000004,12.8,26.8,43.2,65.2
1,3,1221,22142595,1,0.4782375904284417,0.4835692127522699,0.4841280537637101,0.490242446212929,0.5194653802866658
